,part,oil,sensitive,pigmentation,wrinkle,hydration,file_name,class1,class2,class3,class1_area,class2_area,class3_area,total,total_area
976,2,1,1,1,0,-2,00976NBC.jpg,1,0,0,621,0,0,3,1863
977,2,1,1,1,1,-2,00977NBC.jpg,1,0,0,690,0,0,3,2070
978,0,1,2,0,-2,-2,00978NBC.jpg,4,0,0,4468,0,0,12,13404
979,0,1,1,0,-2,-2,00979NBC.jpg,1,0,0,928,0,0,3,2784
980,1,3,2,-2,0,-2,00980NBC.jpg,0,2,7,0,2398,3245,0,0
981,0,1,1,1,-2,-2,00981NBC.jpg,0,0,2,0,0,1814,0,0
982,3,-2,1,-2,0,2,00982NBC.jpg,1,0,0,1188,0,0,3,3564
983,2,2,1,2,1,-2,00983NBC.jpg,0,0,3,0,0,1410,0,0
984,0,1,1,1,-2,-2,00984NBC.jpg,1,0,3,1640,0,2180,3,4920
985,1,3,2,-2,0,-2,00985NBC.jpg,0,2,9,0,2232,4723,0,0
986,0,1,1,1,-2,-2,00986NBC.jpg,1,0,2,1980,0,1404,3,5940
987,3,-2,1,-2,0,2,00987NBC.jpg,1,0,0,990,0,0,3,2970
988,2,2,1,2,1,-2,00988NBC.jpg,0,0,2,0,0,1129,0,0
989,0,1,1,1,-2,-2,00989NBC.jpg,1,0,1,1332,0,783,3,3996
990,1,2,1,-2,0,-2,00990NBC.jpg,0,0,3,0,0,1205,0,0
991,1,2,1,-2,0,-2,00991NBC.jpg,1,0,3,483,0,1080,3,1449
992,0,2,1,1,-2,-2,00992NBC.jpg,0,1,7,0,529,2347,0,0
993,0,2,1,1,-2,-2,00993NBC.jpg,0,1,4,0,1880,1731,0,0
994,3,-2,1,-2,0,1,00994NBC.jpg,1,0,1,960,0,340,3,2880
995,3,-2,0,-2,0,2,00995NBC.jpg,0,0,2,0,0,496,0,0
996,2,2,1,1,1,-2,00996NBC.jpg,0,0,1,0,0,378,0,0
997,2,2,0,1,1,-2,00997NBC.jpg,0,0,1,0,0,288,0,0
998,0,2,1,0,-2,-2,00998NBC.jpg,0,0,3,0,0,1028,0,0
999,0,2,1,0,-2,-2,00999NBC.jpg,0,0,3,0,0,1386,0,0
1000,1,2,1,-2,0,-2,01000NBC.jpg,0,0,4,0,0,1025,0,0
1001,1,2,1,-2,0,-2,01001NBC.jpg,0,0,2,0,0,593,0,0
1002,0,2,1,0,-2,-2,01002NBC.jpg,0,0,2,0,0,841,0,0
1003,0,2,1,0,-2,-2,01003NBC.jpg,0,0,1,0,0,420,0,0
1004,3,-2,0,-2,0,1,01004NBC.jpg,0,0,0,0,0,0,0,0
1005,3,-2,0,-2,0,2,01005NBC.jpg,0,0,0,0,0,0,0,0
1006,2,2,0,0,1,-2,01006NBC.jpg,0,0,0,0,0,0,0,0
1007,2,2,0,0,1,-2,01007NBC.jpg,0,0,0,0,0,0,0,0
1008,0,2,1,1,-2,-2,01008NBC.jpg,0,0,2,0,0,1173,0,0
1009,0,2,1,1,-2,-2,01009NBC.jpg,0,0,2,0,0,739,0,0
1010,1,2,1,-2,0,-2,01010NBC.jpg,1,0,2,1419,0,989,3,4257
1011,1,2,1,-2,0,-2,01011NBC.jpg,1,0,1,1054,0,440,3,3162
1012,0,2,0,0,-2,-2,01012NBC.jpg,0,0,2,0,0,1065,0,0
1013,0,1,0,0,-2,-2,01013NBC.jpg,0,0,2,0,0,1058,0,0
1014,3,-2,0,-2,1,3,01014NBC.jpg,1,0,0,360,0,0,3,1080
1015,3,-2,0,-2,1,2,01015NBC.jpg,1,0,0,270,0,0,3,810
1016,2,2,0,0,1,-2,01016NBC.jpg,0,0,1,0,0,272,0,0
1017,2,2,0,0,1,-2,01017NBC.jpg,0,0,2,0,0,578,0,0
1018,0,2,0,1,-2,-2,01018NBC.jpg,0,0,2,0,0,763,0,0
1019,0,2,0,1,-2,-2,01019NBC.jpg,0,0,4,0,0,1777,0,0
1020,1,2,1,-2,0,-2,01020NBC.jpg,1,0,5,1548,0,2557,3,4644
1021,1,2,1,-2,0,-2,01021NBC.jpg,1,0,6,1085,0,2325,3,3255
1022,0,2,0,0,-2,-2,01022NBC.jpg,0,0,4,0,0,2306,0,0
1023,0,1,0,0,-2,-2,01023NBC.jpg,0,0,5,0,0,2675,0,0
1024,3,-2,0,-2,1,3,01024NBC.jpg,1,0,0,408,0,0,3,1224
1025,3,-2,0,-2,1,2,01025NBC.jpg,1,0,0,462,0,0,3,1386
1026,2,2,0,0,1,-2,01026NBC.jpg,0,0,2,0,0,882,0,0
1027,2,2,0,0,1,-2,01027NBC.jpg,0,0,3,0,0,1093,0,0
1028,0,2,0,1,-2,-2,01028NBC.jpg,1,0,1,957,0,598,3,2871
1029,0,2,0,1,-2,-2,01029NBC.jpg,1,0,5,930,0,2557,3,2790
1030,1,3,1,-2,1,-2,01030NBC.jpg,0,1,3,0,374,727,0,0
1031,1,2,2,-2,1,-2,01031NBC.jpg,2,2,2,1536,1436,528,6,4608
1032,0,1,1,2,-2,-2,01032NBC.jpg,1,0,1,1312,0,304,3,3936
1033,0,2,1,2,-2,-2,01033NBC.jpg,1,1,5,1140,1330,1605,3,3420
1034,3,-2,0,-2,1,2,01034NBC.jpg,2,0,1,1550,0,288,6,4650
1035,3,-2,0,-2,1,2,01035NBC.jpg,1,0,2,780,0,598,3,2340
1036,2,2,0,2,1,-2,01036NBC.jpg,0,0,3,0,0,836,0,0
1037,2,2,0,2,1,-2,01037NBC.jpg,0,0,6,0,0,1859,0,0
1038,0,2,0,2,-2,-2,01038NBC.jpg,1,1,3,806,576,885,3,2418
1039,0,2,0,2,-2,-2,01039NBC.jpg,0,0,1,0,0,240,0,0
1040,1,2,1,-2,1,-2,01040NBC.jpg,0,0,10,0,0,3205,0,0
1041,1,2,2,-2,1,-2,01041NBC.jpg,4,1,4,2583,780,1051,12,7749
1042,0,1,1,2,-2,-2,01042NBC.jpg,2,0,3,2214,0,1673,6,6642
1043,0,2,1,2,-2,-2,01043NBC.jpg,3,0,6,3315,0,2834,9,9945
1044,3,-2,0,-2,1,2,01044NBC.jpg,2,0,0,1624,0,0,6,4872
1045,3,-2,0,-2,1,2,01045NBC.jpg,1,0,1,1089,0,224,3,3267
1046,2,2,0,2,1,-2,01046NBC.jpg,1,0,7,550,0,2346,3,1650
1047,2,2,0,2,1,-2,01047NBC.jpg,0,0,13,0,0,4210,0,0
1048,0,2,0,2,-2,-2,01048NBC.jpg,1,0,3,812,0,1825,3,2436
1049,0,2,0,2,-2,-2,01049NBC.jpg,0,0,2,0,0,836,0,0
1050,1,2,1,-2,0,-2,01050NBC.jpg,0,0,22,0,0,7164,0,0
1051,1,2,1,-2,0,-2,01051NBC.jpg,0,1,8,0,506,2699,0,0
1052,0,2,2,1,-2,-2,01052NBC.jpg,1,0,16,644,0,5409,3,1932
1053,0,3,1,1,-2,-2,01053NBC.jpg,0,1,16,0,550,5944,0,0
1054,3,-2,0,-2,0,0,01054NBC.jpg,1,0,9,700,0,2486,3,2100
1055,3,-2,1,-2,0,2,01055NBC.jpg,0,0,1,0,0,380,0,0
1056,2,2,1,1,2,-2,01056NBC.jpg,0,0,22,0,0,7064,0,0
1057,2,2,1,1,2,-2,01057NBC.jpg,1,1,25,1054,380,7760,3,3162
1058,0,2,1,1,-2,-2,01058NBC.jpg,1,0,19,504,0,5794,3,1512
1059,0,2,1,1,-2,-2,01059NBC.jpg,0,0,11,0,0,2902,0,0
1060,1,2,1,-2,0,-2,01060NBC.jpg,0,0,20,0,0,6353,0,0
1061,1,2,1,-2,0,-2,01061NBC.jpg,0,1,10,0,440,3334,0,0
1062,0,2,2,1,-2,-2,01062NBC.jpg,1,0,12,483,0,4663,3,1449
1063,0,3,1,1,-2,-2,01063NBC.jpg,0,0,20,0,0,8455,0,0
1064,3,-2,0,-2,0,0,01064NBC.jpg,1,0,0,483,0,0,3,1449
1065,3,-2,1,-2,0,2,01065NBC.jpg,0,0,0,0,0,0,0,0
1066,2,2,1,1,2,-2,01066NBC.jpg,0,0,9,0,0,3460,0,0
1067,2,2,1,1,2,-2,01067NBC.jpg,0,0,18,0,0,5521,0,0
1068,0,2,1,1,-2,-2,01068NBC.jpg,0,0,9,0,0,3389,0,0
1069,0,3,1,1,-2,-2,01069NBC.jpg,0,0,15,0,0,5760,0,0
1070,1,0,0,-2,2,-2,01070NBC.jpg,0,0,0,0,0,0,0,0
1071,1,1,0,-2,1,-2,01071NBC.jpg,0,0,0,0,0,0,0,0
1072,0,1,0,4,-2,-2,01072NBC.jpg,1,0,0,754,0,0,3,2262
1073,0,1,0,3,-2,-2,01073NBC.jpg,0,0,0,0,0,0,0,0
1074,3,-2,0,-2,1,4,01074NBC.jpg,0,0,0,0,0,0,0,0
1075,3,-2,0,-2,1,3,01075NBC.jpg,0,0,0,0,0,0,0,0
1076,2,1,0,4,1,-2,01076NBC.jpg,0,0,2,0,0,420,0,0
1077,2,1,0,3,2,-2,01077NBC.jpg,0,0,0,0,0,0,0,0
1078,0,1,0,4,-2,-2,01078NBC.jpg,0,0,0,0,0,0,0,0
1079,0,0,0,3,-2,-2,01079NBC.jpg,1,0,0,810,0,0,3,2430
1080,1,0,0,-2,2,-2,01080NBC.jpg,0,0,0,0,0,0,0,0
1081,1,1,0,-2,2,-2,01081NBC.jpg,0,0,0,0,0,0,0,0
1082,0,0,0,3,-2,-2,01082NBC.jpg,0,0,0,0,0,0,0,0
1083,0,1,0,4,-2,-2,01083NBC.jpg,0,0,0,0,0,0,0,0
1084,3,-2,0,-2,1,4,01084NBC.jpg,1,0,0,361,0,0,3,1083
1085,3,-2,0,-2,1,4,01085NBC.jpg,0,0,0,0,0,0,0,0
1086,2,0,0,3,2,-2,01086NBC.jpg,0,0,0,0,0,0,0,0
1087,2,1,0,4,2,-2,01087NBC.jpg,0,0,1,0,0,342,0,0
1088,0,0,0,3,-2,-2,01088NBC.jpg,1,0,0,594,0,0,3,1782
1089,1,1,1,-2,2,-2,01089NBC.jpg,0,0,2,0,0,655,0,0
1090,1,1,1,-2,2,-2,01090NBC.jpg,0,0,0,0,0,0,0,0
1091,0,2,0,3,-2,-2,01091NBC.jpg,0,0,3,0,0,890,0,0
1092,0,1,0,2,-2,-2,01092NBC.jpg,0,0,1,0,0,361,0,0
1093,3,-2,0,-2,2,4,01093NBC.jpg,0,0,0,0,0,0,0,0
1094,3,-2,0,-2,1,2,01094NBC.jpg,0,0,0,0,0,0,0,0
1095,2,1,0,3,3,-2,01095NBC.jpg,0,0,1,0,0,255,0,0
1096,2,1,1,2,2,-2,01096NBC.jpg,0,0,1,0,0,224,0,0
1097,0,1,1,2,-2,-2,01097NBC.jpg,0,0,2,0,0,996,0,0
1098,0,1,0,2,-2,-2,01098NBC.jpg,0,0,0,0,0,0,0,0
1099,1,1,1,-2,2,-2,01099NBC.jpg,0,0,1,0,0,380,0,0
1100,1,1,1,-2,2,-2,01100NBC.jpg,0,0,1,0,0,240,0,0
1101,0,1,0,2,-2,-2,01101NBC.jpg,0,0,1,0,0,696,0,0
1102,0,1,0,2,-2,-2,01102NBC.jpg,0,0,2,0,0,826,0,0
1103,3,-2,0,-2,0,4,01103NBC.jpg,0,0,0,0,0,0,0,0
1104,3,-2,0,-2,0,2,01104NBC.jpg,0,0,0,0,0,0,0,0
1105,2,1,0,2,2,-2,01105NBC.jpg,0,0,0,0,0,0,0,0
1106,2,1,1,2,2,-2,01106NBC.jpg,0,0,1,0,0,289,0,0
1107,0,1,1,2,-2,-2,01107NBC.jpg,0,0,1,0,0,1056,0,0
1108,0,1,0,2,-2,-2,01108NBC.jpg,0,0,1,0,0,812,0,0
1109,1,2,3,-2,0,-2,01109NBC.jpg,5,4,16,2165,2651,3419,15,6495
1110,1,2,2,-2,0,-2,01110NBC.jpg,1,2,18,420,1093,4744,3,1260
1111,0,2,2,1,-2,-2,01111NBC.jpg,2,3,11,970,2442,2620,6,2910
1112,0,2,2,1,-2,-2,01112NBC.jpg,4,4,16,4572,7036,3470,12,13716
1113,3,-2,2,-2,0,1,01113NBC.jpg,2,2,2,1359,3511,465,6,4077
1114,3,-2,2,-2,0,1,01114NBC.jpg,0,2,2,0,1993,404,0,0
1115,2,2,2,1,1,-2,01115NBC.jpg,1,1,8,952,462,1509,3,2856
1116,2,2,2,1,1,-2,01116NBC.jpg,2,1,10,876,598,1744,6,2628
1117,0,2,2,1,-2,-2,01117NBC.jpg,5,1,17,4524,1512,4180,15,13572
1118,0,2,2,1,-2,-2,01118NBC.jpg,3,2,16,3003,2345,3305,9,9009
1119,1,2,3,-2,0,-2,01119NBC.jpg,2,2,8,1300,2086,2102,6,3900
1120,1,2,2,-2,0,-2,01120NBC.jpg,1,0,17,380,0,4217,3,1140
1121,0,2,2,1,-2,-2,01121NBC.jpg,4,3,0,1339,3615,0,12,4017
1122,0,2,2,1,-2,-2,01122NBC.jpg,2,3,6,2366,11464,1911,6,7098
1123,3,-2,2,-2,0,1,01123NBC.jpg,1,1,1,1400,3538,210,3,4200
1124,3,-2,2,-2,0,1,01124NBC.jpg,0,2,1,0,3585,272,0,0
1125,2,2,2,1,1,-2,01125NBC.jpg,0,1,11,0,506,2282,0,0
1126,2,2,2,1,1,-2,01126NBC.jpg,1,0,8,506,0,1555,3,1518
1127,0,2,2,1,-2,-2,01127NBC.jpg,4,0,11,4479,0,3439,12,13437
1128,0,2,2,1,-2,-2,01128NBC.jpg,3,2,8,2134,2010,2071,9,6402
1129,1,1,0,-2,2,-2,01129NBC.jpg,0,0,0,0,0,0,0,0
1130,1,2,0,-2,2,-2,01130NBC.jpg,0,0,0,0,0,0,0,0
1131,0,1,0,2,-2,-2,01131NBC.jpg,0,0,0,0,0,0,0,0
1132,0,2,0,2,-2,-2,01132NBC.jpg,1,0,0,529,0,0,3,1587
1133,3,-2,0,-2,2,1,01133NBC.jpg,0,0,0,0,0,0,0,0
1134,3,-2,0,-2,1,1,01134NBC.jpg,0,0,0,0,0,0,0,0
1135,2,1,0,2,2,-2,01135NBC.jpg,0,0,0,0,0,0,0,0
1136,2,2,0,2,2,-2,01136NBC.jpg,0,0,0,0,0,0,0,0
1137,0,1,0,3,-2,-2,01137NBC.jpg,0,0,0,0,0,0,0,0
1138,0,2,0,2,-2,-2,01138NBC.jpg,0,0,0,0,0,0,0,0
1139,1,1,0,-2,2,-2,01139NBC.jpg,0,0,0,0,0,0,0,0
1140,1,2,0,-2,2,-2,01140NBC.jpg,0,0,1,0,0,240,0,0
1141,0,1,0,3,-2,-2,01141NBC.jpg,0,0,0,0,0,0,0,0
1142,0,2,0,2,-2,-2,01142NBC.jpg,0,0,0,0,0,0,0,0
1143,3,-2,0,-2,2,1,01143NBC.jpg,0,0,0,0,0,0,0,0
1144,3,-2,0,-2,1,1,01144NBC.jpg,0,0,0,0,0,0,0,0
1145,2,1,0,2,2,-2,01145NBC.jpg,0,0,0,0,0,0,0,0
1146,2,2,0,2,2,-2,01146NBC.jpg,0,0,0,0,0,0,0,0
1147,0,1,0,2,-2,-2,01147NBC.jpg,0,0,0,0,0,0,0,0
1148,0,2,0,2,-2,-2,01148NBC.jpg,1,0,0,700,0,0,3,2100
1149,1,2,0,-2,1,-2,01149NBC.jpg,0,0,3,0,0,565,0,0
1150,1,1,0,-2,1,-2,01150NBC.jpg,0,0,1,0,0,143,0,0
1151,0,1,0,0,-2,-2,01151NBC.jpg,0,0,0,0,0,0,0,0
1152,0,1,0,0,-2,-2,01152NBC.jpg,0,0,0,0,0,0,0,0
1153,3,-2,0,-2,0,2,01153NBC.jpg,0,0,0,0,0,0,0,0
1154,3,-2,0,-2,0,2,01154NBC.jpg,0,0,0,0,0,0,0,0
1155,2,1,1,1,0,-2,01155NBC.jpg,0,0,3,0,0,618,0,0
1156,2,1,0,1,1,-2,01156NBC.jpg,1,0,2,336,0,338,3,1008
1157,0,1,0,2,-2,-2,01157NBC.jpg,0,0,0,0,0,0,0,0
1158,0,1,0,1,-2,-2,01158NBC.jpg,0,1,0,0,462,0,0,0
1159,1,2,0,-2,0,-2,01159NBC.jpg,0,0,2,0,0,422,0,0
1160,1,1,0,-2,1,-2,01160NBC.jpg,0,0,1,0,0,210,0,0
1161,0,1,0,1,-2,-2,01161NBC.jpg,0,0,0,0,0,0,0,0
1162,0,1,0,1,-2,-2,01162NBC.jpg,1,0,0,837,0,0,3,2511
1163,3,-2,0,-2,0,2,01163NBC.jpg,0,0,0,0,0,0,0,0
1164,3,-2,0,-2,0,2,01164NBC.jpg,0,0,0,0,0,0,0,0
1165,2,1,0,1,0,-2,01165NBC.jpg,0,0,0,0,0,0,0,0
1166,2,1,0,1,0,-2,01166NBC.jpg,1,0,1,500,0,225,3,1500
1167,0,1,0,0,-2,-2,01167NBC.jpg,0,0,0,0,0,0,0,0
1168,0,1,0,0,-2,-2,01168NBC.jpg,0,0,0,0,0,0,0,0
1169,1,2,1,-2,1,-2,01169NBC.jpg,5,0,6,2624,0,1153,15,7872
1170,1,1,1,-2,0,-2,01170NBC.jpg,6,0,2,3322,0,420,18,9966
1171,0,2,1,2,-2,-2,01171NBC.jpg,0,0,4,0,0,914,0,0
1172,0,1,1,2,-2,-2,01172NBC.jpg,0,1,4,0,306,1045,0,0
1173,3,-2,1,-2,0,2,01173NBC.jpg,0,0,1,0,0,132,0,0
1174,3,-2,1,-2,1,2,01174NBC.jpg,1,0,1,306,0,169,3,918
1175,2,2,1,2,1,-2,01175NBC.jpg,0,0,6,0,0,931,0,0
1176,2,2,2,2,2,-2,01176NBC.jpg,1,1,4,441,812,942,3,1323
1177,0,2,2,2,-2,-2,01177NBC.jpg,2,0,2,1149,0,436,6,3447
1178,0,2,1,2,-2,-2,01178NBC.jpg,1,0,5,506,0,1283,3,1518
1179,1,2,1,-2,1,-2,01179NBC.jpg,5,0,6,2965,0,1236,15,8895
1180,1,1,1,-2,0,-2,01180NBC.jpg,4,0,6,2403,0,1318,12,7209
1181,0,2,1,2,-2,-2,01181NBC.jpg,0,0,3,0,0,767,0,0
1182,0,2,1,2,-2,-2,01182NBC.jpg,1,0,7,440,0,2209,3,1320
1183,3,-2,1,-2,0,2,01183NBC.jpg,0,0,1,0,0,272,0,0
1184,3,-2,1,-2,1,2,01184NBC.jpg,2,0,2,614,0,405,6,1842
1185,2,2,1,2,1,-2,01185NBC.jpg,0,0,8,0,0,1697,0,0
1186,2,2,2,2,2,-2,01186NBC.jpg,0,1,10,0,621,2141,0,0
1187,0,2,2,2,-2,-2,01187NBC.jpg,2,0,4,1401,0,976,6,4203
1188,0,2,1,2,-2,-2,01188NBC.jpg,0,0,6,0,0,1444,0,0
1189,1,1,1,-2,1,-2,01189NBC.jpg,0,0,0,0,0,0,0,0
1190,1,1,1,-2,0,-2,01190NBC.jpg,0,0,6,0,0,1547,0,0
1191,0,2,1,1,-2,-2,01191NBC.jpg,0,0,4,0,0,1557,0,0
1192,0,1,0,1,-2,-2,01192NBC.jpg,0,0,0,0,0,0,0,0
1193,3,-2,0,-2,1,3,01193NBC.jpg,1,0,1,169,0,143,3,507
1194,3,-2,0,-2,1,2,01194NBC.jpg,1,0,0,255,0,0,3,765
1195,2,3,1,1,2,-2,01195NBC.jpg,0,0,3,0,0,722,0,0
1196,2,1,0,1,1,-2,01196NBC.jpg,0,0,0,0,0,0,0,0
1197,0,2,1,1,-2,-2,01197NBC.jpg,1,0,0,340,0,0,3,1020
1198,0,1,1,1,-2,-2,01198NBC.jpg,2,0,0,1290,0,0,6,3870
1199,1,1,1,-2,0,-2,01199NBC.jpg,0,0,3,0,0,1045,0,0
1200,1,1,1,-2,1,-2,01200NBC.jpg,0,0,2,0,0,620,0,0
1201,0,2,1,1,-2,-2,01201NBC.jpg,1,0,0,506,0,0,3,1518
1202,0,1,1,1,-2,-2,01202NBC.jpg,2,0,0,1443,0,0,6,4329
1203,3,-2,0,-2,1,3,01203NBC.jpg,1,0,0,169,0,0,3,507
1204,3,-2,0,-2,1,2,01204NBC.jpg,1,0,0,256,0,0,3,768
1205,2,2,1,1,2,-2,01205NBC.jpg,0,0,4,0,0,749,0,0
1206,2,1,0,1,2,-2,01206NBC.jpg,0,0,0,0,0,0,0,0
1207,0,2,1,1,-2,-2,01207NBC.jpg,0,0,2,0,0,630,0,0
1208,0,1,0,1,-2,-2,01208NBC.jpg,0,0,2,0,0,548,0,0
1209,1,2,0,-2,2,-2,01209NBC.jpg,0,0,2,0,0,667,0,0
1210,1,3,1,-2,2,-2,01210NBC.jpg,0,0,3,0,0,770,0,0
1211,0,2,1,2,-2,-2,01211NBC.jpg,1,0,2,600,0,499,3,1800
1212,0,1,0,2,-2,-2,01212NBC.jpg,1,0,1,460,0,224,3,1380
1213,3,-2,0,-2,2,3,01213NBC.jpg,1,0,0,440,0,0,3,1320
1214,3,-2,0,-2,2,4,01214NBC.jpg,1,0,0,256,0,0,3,768
1215,2,2,1,2,2,-2,01215NBC.jpg,1,0,4,306,0,912,3,918
1216,2,2,0,2,2,-2,01216NBC.jpg,1,0,2,255,0,338,3,765
1217,0,2,1,2,-2,-2,01217NBC.jpg,1,0,2,396,0,1238,3,1188
1218,0,1,1,2,-2,-2,01218NBC.jpg,1,0,2,462,0,789,3,1386
1219,1,1,0,-2,1,-2,01219NBC.jpg,0,0,1,0,0,270,0,0
1220,1,3,1,-2,1,-2,01220NBC.jpg,0,0,1,0,0,256,0,0
1221,0,2,1,2,-2,-2,01221NBC.jpg,1,0,0,399,0,0,3,1197
1222,0,1,0,2,-2,-2,01222NBC.jpg,1,0,1,575,0,272,3,1725
1223,3,-2,0,-2,2,3,01223NBC.jpg,1,0,0,240,0,0,3,720
1224,3,-2,0,-2,2,4,01224NBC.jpg,1,0,0,399,0,0,3,1197
1225,2,1,1,2,2,-2,01225NBC.jpg,0,0,2,0,0,394,0,0
1226,2,2,0,2,2,-2,01226NBC.jpg,0,0,0,0,0,0,0,0
1227,0,2,1,2,-2,-2,01227NBC.jpg,1,0,0,361,0,0,3,1083
1228,0,1,1,2,-2,-2,01228NBC.jpg,1,0,0,400,0,0,3,1200
1229,1,2,1,-2,0,-2,01229NBC.jpg,3,0,0,964,0,0,9,2892
1230,1,3,2,-2,1,-2,01230NBC.jpg,0,2,1,0,2180,288,0,0
1231,0,2,1,1,-2,-2,01231NBC.jpg,1,0,8,380,0,1275,3,1140
1232,0,3,1,1,-2,-2,01232NBC.jpg,2,1,6,1064,256,1098,6,3192
1233,3,-2,0,-2,1,2,01233NBC.jpg,0,0,1,0,0,169,0,0
1234,3,-2,1,-2,0,2,01234NBC.jpg,2,0,1,1328,0,120,6,3984
1235,2,2,0,1,2,-2,01235NBC.jpg,0,0,2,0,0,339,0,0
1236,2,3,0,1,2,-2,01236NBC.jpg,0,0,2,0,0,288,0,0
1237,0,2,0,1,-2,-2,01237NBC.jpg,1,0,2,462,0,482,3,1386
1238,0,3,1,1,-2,-2,01238NBC.jpg,1,0,3,1332,0,615,3,3996
1239,1,2,1,-2,0,-2,01239NBC.jpg,2,0,1,993,0,340,6,2979
1240,1,3,2,-2,1,-2,01240NBC.jpg,0,2,2,0,2041,378,0,0
1241,0,2,0,1,-2,-2,01241NBC.jpg,0,0,0,0,0,0,0,0
1242,0,2,1,1,-2,-2,01242NBC.jpg,1,0,3,1892,0,1041,3,5676
1243,3,-2,0,-2,1,2,01243NBC.jpg,0,0,0,0,0,0,0,0
1244,3,-2,1,-2,0,2,01244NBC.jpg,2,0,0,1628,0,0,6,4884
1245,2,2,0,1,2,-2,01245NBC.jpg,0,0,1,0,0,240,0,0
1246,2,3,0,1,2,-2,01246NBC.jpg,0,0,2,0,0,390,0,0
1247,0,2,1,1,-2,-2,01247NBC.jpg,1,0,1,552,0,225,3,1656
1248,0,2,1,1,-2,-2,01248NBC.jpg,1,0,3,460,0,864,3,1380
1249,1,3,1,-2,0,-2,01249NBC.jpg,0,0,3,0,0,631,0,0
1250,1,2,1,-2,0,-2,01250NBC.jpg,0,0,2,0,0,422,0,0
1251,0,2,1,1,-2,-2,01251NBC.jpg,1,0,2,306,0,760,3,918
1252,0,2,1,1,-2,-2,01252NBC.jpg,0,0,1,0,0,289,0,0
1253,3,-2,1,-2,0,3,01253NBC.jpg,1,0,1,289,0,342,3,867
1254,3,-2,0,-2,0,2,01254NBC.jpg,0,0,2,0,0,432,0,0
1255,2,2,0,2,1,-2,01255NBC.jpg,1,0,2,289,0,648,3,867
1256,2,2,1,2,1,-2,01256NBC.jpg,0,1,1,0,624,255,0,0
1257,0,2,1,1,-2,-2,01257NBC.jpg,1,0,9,810,0,2884,3,2430
1258,0,2,1,2,-2,-2,01258NBC.jpg,1,0,3,289,0,768,3,867
1259,1,3,1,-2,0,-2,01259NBC.jpg,0,0,5,0,0,1357,0,0
1260,1,2,1,-2,0,-2,01260NBC.jpg,0,0,1,0,0,288,0,0
1261,0,2,0,2,-2,-2,01261NBC.jpg,1,0,2,400,0,652,3,1200
1262,0,2,1,2,-2,-2,01262NBC.jpg,0,0,2,0,0,968,0,0
1263,3,-2,1,-2,0,3,01263NBC.jpg,2,0,0,561,0,0,6,1683
1264,3,-2,0,-2,0,2,01264NBC.jpg,1,0,0,304,0,0,3,912
1265,2,2,0,2,0,-2,01265NBC.jpg,1,0,0,272,0,0,3,816
1266,2,2,1,2,1,-2,01266NBC.jpg,1,0,2,306,0,422,3,918
1267,0,2,1,1,-2,-2,01267NBC.jpg,1,0,0,484,0,0,3,1452
1268,0,2,1,1,-2,-2,01268NBC.jpg,0,0,0,0,0,0,0,0
1269,1,3,1,-2,0,-2,01269NBC.jpg,0,1,3,0,552,649,0,0
1270,1,3,2,-2,0,-2,01270NBC.jpg,3,0,3,1961,0,647,9,5883
1271,0,2,2,1,-2,-2,01271NBC.jpg,1,0,1,1188,0,169,3,3564
1272,0,3,1,1,-2,-2,01272NBC.jpg,1,0,2,896,0,546,3,2688
1273,3,-2,1,-2,0,2,01273NBC.jpg,1,0,2,928,0,433,3,2784
1274,3,-2,0,-2,0,2,01274NBC.jpg,0,0,0,0,0,0,0,0
1275,2,2,1,1,1,-2,01275NBC.jpg,1,0,1,1480,0,255,3,4440
1276,2,3,2,1,1,-2,01276NBC.jpg,1,0,1,728,0,156,3,2184
1277,0,2,2,1,-2,-2,01277NBC.jpg,0,0,2,0,0,594,0,0
1278,0,3,2,1,-2,-2,01278NBC.jpg,1,0,1,600,0,272,3,1800
1279,1,3,1,-2,0,-2,01279NBC.jpg,0,0,6,0,0,1285,0,0
1280,1,3,2,-2,0,-2,01280NBC.jpg,3,0,3,2024,0,666,9,6072
1281,0,2,2,1,-2,-2,01281NBC.jpg,1,0,0,1120,0,0,3,3360
1282,0,3,1,1,-2,-2,01282NBC.jpg,0,0,6,0,0,1004,0,0
1283,3,-2,1,-2,0,2,01283NBC.jpg,1,0,1,837,0,156,3,2511
1284,3,-2,0,-2,0,2,01284NBC.jpg,0,0,0,0,0,0,0,0
1285,2,2,1,1,1,-2,01285NBC.jpg,3,0,4,1855,0,886,9,5565
1286,2,3,2,1,1,-2,01286NBC.jpg,1,0,2,576,0,436,3,1728
1287,0,2,2,1,-2,-2,01287NBC.jpg,2,0,2,2903,0,470,6,8709
1288,0,3,2,1,-2,-2,01288NBC.jpg,1,0,1,756,0,210,3,2268
1289,1,1,1,-2,1,-2,01289NBC.jpg,0,1,1,0,676,144,0,0
1290,1,1,0,-2,1,-2,01290NBC.jpg,0,0,0,0,0,0,0,0
1291,0,1,1,2,-2,-2,01291NBC.jpg,0,1,1,0,3248,289,0,0
1292,0,1,0,2,-2,-2,01292NBC.jpg,0,0,0,0,0,0,0,0
1293,3,-2,1,-2,2,2,01293NBC.jpg,1,1,0,1520,2295,0,3,4560
1294,3,-2,0,-2,2,2,01294NBC.jpg,0,0,0,0,0,0,0,0
